"record id","file/path or line","exact claim","official source","access date","direct support","status","correction","finding ID"
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / verified","2026-07-21","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.about","Up to $22,000 per year per child, spent on professionals listed on the Registry of Autism Service Providers (RASP) and behaviour interventionists supervised by a RASP professional. Also covers family counselling from certified counsellors, psychologists, social workers or psychiatrists, employment-related costs when you hire staff, and administrative costs up to $100/month. Up to 20% of the allocation can go to training, travel and equipment (TTE); the allocation may be prorated in your first funding period.","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","No","Outdated","Use the current final-period allowance of up to 50% for travel, training and equipment, with transition-period context.","DATA-06"
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.steps[0]","Get an autism diagnosis through the BC Autism Assessment Network (BCAAN, free via physician referral) or a private assessment meeting BC standards","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.steps[1]","Register for a Basic BCeID account to apply online, or complete the paper Application for Autism Funding","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.steps[2]","Email the application and supporting documents to mcf.autismfundingintake@gov.bc.ca or submit through your local CYSN office","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.steps[3]","Sign the funding agreement, then choose RASP-listed providers and submit invoices or reimbursement claims","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.documents[0]","Diagnostic report confirming autism spectrum disorder","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.documents[1]","Confirmation of Previous Diagnosis of Autism Spectrum Disorder form (CF0905) if diagnosed elsewhere","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.documents[2]","Child's Personal Health Number and proof of BC residency","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.documents[3]","Basic BCeID account for online applications","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.tips[0]","Providers must be on the RASP registry for children under 6 — search it before hiring","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.tips[1]","Reserve part of the budget for the 20% travel/training/equipment allowance if you need tablets, AAC apps or workshop fees","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","No","Outdated","Use the current final-period allowance of up to 50% for travel, training and equipment, with transition-period context.","DATA-06"
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.tips[2]","Unspent funds do not roll over indefinitely — plan spending across the funding year","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.tips[3]","From July 2026 the ministry contacts Autism Funding families about moving to the new Disability Benefit ($6,500 or $17,000/year); you keep current funding until your transition date","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Partial","Manual follow-up required","Separate practical AbilityFinder advice from facts directly stated by the program owner.",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.time","New applications accepted until March 2027; funding starts after the agreement is signed. BCAAN assessment wait lists are long — private assessment is faster but paid out of pocket.","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","No","Unsupported","Do not promise private assessment is faster; describe cost and ask BCAAN/private assessors for current timing.",""
"bc-autism-funding-under-6","public/data.js:2355 / BENEFITS[bc-autism-funding-under-6] / detail.phone","1-877-777-3530","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-6-18","public/data.js:2379 / BENEFITS[bc-autism-funding-6-18] / needsPractitioner","true","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-6-18","public/data.js:2379 / BENEFITS[bc-autism-funding-6-18] / name","Autism Funding: Ages 6-18","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-6-18","public/data.js:2379 / BENEFITS[bc-autism-funding-6-18] / level","British Columbia","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-6-18","public/data.js:2379 / BENEFITS[bc-autism-funding-6-18] / category","Money","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-6-18","public/data.js:2379 / BENEFITS[bc-autism-funding-6-18] / amount","Up to $6,000/year","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
"bc-autism-funding-6-18","public/data.js:2379 / BENEFITS[bc-autism-funding-6-18] / summary","Annual funding for autism intervention, therapies, life-skills programs, camps and out-of-school tutoring for children and youth aged 6 to 18.","https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs/autism-spectrum-disorder/autism-funding/funding-amount | https://www2.gov.bc.ca/gov/content/health/managing-your-health/child-behaviour-development/support-needs","2026-07-22","Yes","Verified","",""
