"dataset","record_id","field_path","claim","official_source_urls","accessed_date","direct_support","status","correction_needed","finding_id"
"ORGS_DIRECTORY","inclusion-alberta","public/orgs-data.js:whatTheyDo","Individual and family advocacy for people with intellectual and developmental disabilities, family support, inclusive education and employment resources, and DTC/RDSP guidance","https://inclusionalberta.org/what-we-do/individual-family-advocacy/ | https://inclusionalberta.org/dtc-rdsp-info/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","inclusion-alberta","public/orgs-data.js:focus","advocacy-family","https://inclusionalberta.org/what-we-do/individual-family-advocacy/ | https://inclusionalberta.org/dtc-rdsp-info/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","inclusion-alberta","public/orgs-data.js:coverage[0]","AB","https://inclusionalberta.org/what-we-do/individual-family-advocacy/ | https://inclusionalberta.org/dtc-rdsp-info/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","cnib-ab","public/orgs-data.js:name","CNIB Alberta","https://www.cnib.ca/en/blog/cnib-alberta-summer-programs-2026 | https://www.cnib.ca/en/programs-and-services/live/cnib-guide-dogs","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","cnib-ab","public/orgs-data.js:url","https://www.cnib.ca/en","https://www.cnib.ca/en/blog/cnib-alberta-summer-programs-2026 | https://www.cnib.ca/en/programs-and-services/live/cnib-guide-dogs","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","cnib-ab","public/orgs-data.js:region","Alberta (province-wide programs)","https://www.cnib.ca/en/blog/cnib-alberta-summer-programs-2026 | https://www.cnib.ca/en/programs-and-services/live/cnib-guide-dogs","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","cnib-ab","public/orgs-data.js:whatTheyDo","Programs for people who are blind or partially sighted, including daily-living skills, technology, employment and education support, guide dogs and community programming","https://www.cnib.ca/en/blog/cnib-alberta-summer-programs-2026 | https://www.cnib.ca/en/programs-and-services/live/cnib-guide-dogs","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","cnib-ab","public/orgs-data.js:focus","sensory","https://www.cnib.ca/en/blog/cnib-alberta-summer-programs-2026 | https://www.cnib.ca/en/programs-and-services/live/cnib-guide-dogs","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","cnib-ab","public/orgs-data.js:coverage[0]","AB","https://www.cnib.ca/en/blog/cnib-alberta-summer-programs-2026 | https://www.cnib.ca/en/programs-and-services/live/cnib-guide-dogs","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","gateway","public/orgs-data.js:name","Gateway Association","https://gatewayassociation.ca/frc/ | https://gatewayassociation.ca/erc/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","gateway","public/orgs-data.js:url","https://gatewayassociation.ca","https://gatewayassociation.ca/frc/ | https://gatewayassociation.ca/erc/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","gateway","public/orgs-data.js:region","Edmonton and Calgary","https://gatewayassociation.ca/frc/ | https://gatewayassociation.ca/erc/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","gateway","public/orgs-data.js:whatTheyDo","Family and employment resource centres, one-to-one support and workshops for people with disabilities and families, including transition-to-adulthood help","https://gatewayassociation.ca/frc/ | https://gatewayassociation.ca/erc/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","gateway","public/orgs-data.js:focus","family-employment","https://gatewayassociation.ca/frc/ | https://gatewayassociation.ca/erc/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","gateway","public/orgs-data.js:coverage[0]","AB","https://gatewayassociation.ca/frc/ | https://gatewayassociation.ca/erc/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","momentum","public/orgs-data.js:name","Momentum","https://momentum.org/ | https://momentum.org/programs/matched-savings-adults","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","momentum","public/orgs-data.js:url","https://momentum.org","https://momentum.org/ | https://momentum.org/programs/matched-savings-adults","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","momentum","public/orgs-data.js:region","Calgary","https://momentum.org/ | https://momentum.org/programs/matched-savings-adults","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","momentum","public/orgs-data.js:whatTheyDo","Financial empowerment for people living on low incomes through money-management programs, matched savings, skills training and microloans","https://momentum.org/ | https://momentum.org/programs/matched-savings-adults","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","momentum","public/orgs-data.js:focus","financial","https://momentum.org/ | https://momentum.org/programs/matched-savings-adults","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","momentum","public/orgs-data.js:coverage[0]","AB","https://momentum.org/ | https://momentum.org/programs/matched-savings-adults","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","sci-alberta","public/orgs-data.js:name","Spinal Cord Injury Alberta","https://sci-ab.ca/services/support/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","sci-alberta","public/orgs-data.js:url","https://www.sci-ab.ca","https://sci-ab.ca/services/support/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","sci-alberta","public/orgs-data.js:region","Alberta-wide (Edmonton and Calgary)","https://sci-ab.ca/services/support/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","sci-alberta","public/orgs-data.js:whatTheyDo","Peer and client support, service coordination, information and active-living programs for people with spinal cord injuries and other physical disabilities","https://sci-ab.ca/services/support/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","sci-alberta","public/orgs-data.js:focus","physical-disability","https://sci-ab.ca/services/support/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","sci-alberta","public/orgs-data.js:coverage[0]","AB","https://sci-ab.ca/services/support/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","autism-edmonton","public/orgs-data.js:name","Autism Edmonton","https://www.autismedmonton.org/programs/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","autism-edmonton","public/orgs-data.js:url","https://www.autismedmonton.org","https://www.autismedmonton.org/programs/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","autism-edmonton","public/orgs-data.js:region","Edmonton and area","https://www.autismedmonton.org/programs/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","autism-edmonton","public/orgs-data.js:whatTheyDo","Support, navigation, peer groups, workshops and community programs for autistic people and their families","https://www.autismedmonton.org/programs/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","autism-edmonton","public/orgs-data.js:focus","autism","https://www.autismedmonton.org/programs/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","autism-edmonton","public/orgs-data.js:coverage[0]","AB","https://www.autismedmonton.org/programs/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","employabilities","public/orgs-data.js:name","EmployAbilities","https://employabilities.ab.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","employabilities","public/orgs-data.js:url","https://employabilities.ab.ca","https://employabilities.ab.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","employabilities","public/orgs-data.js:region","Edmonton and northern Alberta","https://employabilities.ab.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","employabilities","public/orgs-data.js:whatTheyDo","Employment preparation, job support and training programs for people with disabilities, medical conditions and mental-health barriers","https://employabilities.ab.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","employabilities","public/orgs-data.js:focus","employment","https://employabilities.ab.ca/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
"ORGS_DIRECTORY","employabilities","public/orgs-data.js:coverage[0]","AB","https://employabilities.ab.ca/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","skills-society","public/orgs-data.js:name","Skills Society","https://www.skillssociety.ca/services/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","skills-society","public/orgs-data.js:url","https://www.skillssociety.ca","https://www.skillssociety.ca/services/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","skills-society","public/orgs-data.js:region","Edmonton","https://www.skillssociety.ca/services/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","skills-society","public/orgs-data.js:whatTheyDo","Daily-living and community supports for people with disabilities","https://www.skillssociety.ca/services/","2026-07-22","yes","verified","No correction identified at directory-detail level.",""
"ORGS_DIRECTORY","skills-society","public/orgs-data.js:focus","community-living","https://www.skillssociety.ca/services/","2026-07-22","manual","manual follow-up required","Internal focus classification is a product taxonomy, not an official owner claim; review for search/filter fit.",""
